"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"mmu-let-7f-1-3p",207.468994371269,-0.448193390517022,0.129734841406335,-3.45468792853619,0.000550930111135539,0.00332677028647229
"mmu-miR-574-5p",90.8434683769864,0.539666222653878,0.157857254694016,3.4186976309701,0.000629216053341411,0.0037278083160227
"mmu-miR-136-3p",56.644284696329,0.842717318024535,0.249134948722747,3.38257367079543,0.000718100144720207,0.00417561936003972
"mmu-miR-30e-3p",9668.20754359065,-0.628764571865449,0.188205828160064,-3.3408347552909,0.000835269199104869,0.00476862779125325
"mmu-miR-154-5p",22.2235712090368,0.974884912609917,0.296473008849653,3.28827543658215,0.00100803166473117,0.00562564681568444
"mmu-miR-1198-5p",1397.74047552657,-0.57568755647678,0.175529928238176,-3.27971168367159,0.00103913221436209,0.00562564681568444
"mmu-let-7a-1-3p/mmu-let-7c-2-3p",905.326686048596,-0.318941464366771,0.0971763979213512,-3.28208774135571,0.00103041536866501,0.00562564681568444
"mmu-miR-99a-5p",7065.26674972297,0.50539145760993,0.154588974246025,3.26925940271529,0.00107829396901416,0.00573871705543128
"mmu-miR-208a-3p",3473.90422530886,-0.688850688909105,0.211673640419611,-3.25430548434639,0.00113669974251709,0.00594872865250609
"mmu-miR-410-3p",175.861531492704,0.865663675197406,0.266408348574437,3.24938643938755,0.00115654245672137,0.00595334969525427
"mmu-miR-532-5p",1004.73260738217,0.50421036665708,0.157108854514593,3.20930585494306,0.00133055870513099,0.00673863602276019
"mmu-miR-181a-1-3p",3671.47826180441,-0.490808526425828,0.153814307499113,-3.19091594537561,0.00141822533885737,0.00706861518097166
"mmu-miR-139-3p",66.1840455574478,-0.730436582979998,0.229860931839561,-3.17773262787358,0.00148431562219077,0.00728242352137348
"mmu-miR-152-5p",346.705292366673,0.517740203975031,0.163280484737776,3.17086395723596,0.00151986304034575,0.00734210761028561
"mmu-miR-30b-5p",12976.4552182233,-0.643210956088091,0.204171343086086,-3.15034885094962,0.00163075613706774,0.00775844586423138
"mmu-miR-378a-3p",237307.278387731,-0.449798106584211,0.143074984040076,-3.14379281327211,0.00166773471866438,0.00781595077105397
"mmu-miR-497a-5p",2220.18635678477,0.745695170550574,0.240470348420126,3.10098594462785,0.00192877445651707,0.00890639969627002
"mmu-let-7e-5p",2022.27534899722,0.371574907341228,0.120870272912042,3.07416288876609,0.00211094141711917,0.00960631311558578
"mmu-miR-3098-5p",27.5317296281854,-0.938838793907109,0.308632225037108,-3.04193378962365,0.00235063593261062,0.0105442811834248
"mmu-miR-22-3p",1039903.32731304,-0.316910786455535,0.105764644603954,-2.99637735882571,0.00273208110381354,0.0119465207839827
"mmu-miR-1943-5p",146.673234904057,-0.409286827136012,0.136630727864122,-2.99556939741289,0.00273932960651831,0.0119465207839827
"mmu-miR-328-3p",3866.84025139593,-0.538706924727425,0.181322164699912,-2.97099323526711,0.00296838319163484,0.0127681140023745
"mmu-miR-141-3p",66.3296147071523,-0.607319283910866,0.205237653143967,-2.95910265298567,0.00308536305972297,0.0130430694967176
"mmu-miR-30a-3p",6828.08811080137,-0.465745207901306,0.157771156742502,-2.95203012716353,0.00315692127946031,0.0130430694967176
"mmu-miR-874-5p",37.0196326724091,-0.687734280172455,0.232875557241099,-2.95322655722273,0.00314471073967913,0.0130430694967176
"mmu-let-7d-5p",11319.187167954,-0.511382905235425,0.173831166992233,-2.94183669179576,0.00326271941076705,0.0133051155192319
"mmu-miR-210-3p",653.281607161608,0.617610427162958,0.213859344316578,2.88792818072378,0.00387788404414767,0.0156109691007996
"mmu-miR-34b-3p",37.2061606370966,0.936044910825196,0.326144310683529,2.87003292764312,0.00410429056472461,0.0163132561686523
"mmu-miR-3098-3p",23.1148975805102,-0.964484272889342,0.336888024542574,-2.86292240336806,0.00419753347297182,0.0164753188814144
"mmu-miR-134-5p",43.1482060379439,0.66286689432271,0.232285364903086,2.85367480899741,0.00432167440424338,0.0167531575670669
"mmu-miR-185-5p",335.587352120941,-0.475346376288378,0.168407358512818,-2.82259861140329,0.00476361698388997,0.0182411674748958
"mmu-miR-381-3p",160.931736088752,0.445330978825414,0.160889480159754,2.7679309945139,0.00564133988838064,0.021341936445199
"mmu-let-7d-3p",4146.26026598588,-0.450790512446789,0.163467476517377,-2.75767707467405,0.00582136745271146,0.0217608259541833
"mmu-let-7g-5p",20751.3361522093,-0.259477116794232,0.0968260080731819,-2.67982871500927,0.00736598410350066,0.0272108118646966
"mmu-miR-29a-3p",27810.1235305996,-0.415985196433457,0.156412131175952,-2.6595456075303,0.00782461355098653,0.0285689378489508
"mmu-miR-187-3p",102.884532964654,-0.569477664662311,0.215461958548267,-2.64305434007618,0.00821618479189387,0.0296538163753411
"mmu-miR-301a-3p",1553.67214553206,0.579669788223518,0.222750872164409,2.60232331568908,0.00925945129669992,0.0326681764849862
"mmu-miR-425-3p",203.770458291255,-0.379167707000102,0.145591712012815,-2.60432205760948,0.00920562089874105,0.0326681764849862
"mmu-miR-29c-5p",69.2224771161962,-0.504786683563045,0.19490007985525,-2.58997679189225,0.00959824025855188,0.0334871937909477
"mmu-miR-351-5p",3559.57785372599,0.314596267343276,0.121651562444878,2.58604378785372,0.00970845961048956,0.0334995199746563
"mmu-miR-24-1-5p",64.7395051840286,0.533202794638812,0.206489379658772,2.58222866241324,0.00981645201539824,0.0335039775308157
"mmu-miR-30d-5p",126280.924299808,-0.332824890556025,0.129875593764821,-2.56264384175756,0.0103878548063875,0.0350729721419963
"mmu-miR-125b-2-3p",2539.14611107962,0.223595020826327,0.0882905537779127,2.53249086407093,0.0113255321092332,0.0378320966202044
"mmu-miR-183-5p",265.020377137237,-0.371197798135794,0.148872957978315,-2.49338632869687,0.0126531091319882,0.0418218554467819
"mmu-miR-499-3p",69.7223031913662,-0.640105566175115,0.258259563842721,-2.47853576708175,0.0131922883642163,0.0431497765246241
"mmu-miR-411-3p",27.1301652486364,0.676297547347867,0.280891620182187,2.40768146415055,0.0160541815523893,0.0515854187185917
"mmu-miR-26b-3p",168.365162490358,-0.647031511789291,0.26885232327278,-2.40664281384247,0.0160999077529363,0.0515854187185917
"mmu-miR-27a-3p",21386.8598682634,0.256020245178209,0.107944889485513,2.37176809757695,0.0177031980794506,0.056149537342904
"mmu-miR-345-3p",330.457018512856,-0.25140976624147,0.106668886205794,-2.35691751535147,0.0184273395127144,0.0578618460699231
"mmu-miR-425-5p",868.924655236498,0.229020425753449,0.0976838159511759,2.34450736310217,0.0190522343345262,0.0592316988221904
"mmu-miR-669a-5p/mmu-miR-669p-5p",21.1541972350444,-0.775987654110849,0.331743718435239,-2.33911785209079,0.0193293350040781,0.0595040312870641
"mmu-miR-191-5p",53209.0978516213,0.36478856703215,0.158162457663185,2.30641691095231,0.0210873479587939,0.0642857015442844
"mmu-miR-324-5p",105.482149518943,0.49244111644075,0.224535174485112,2.19315800996428,0.0282959966836434,0.0854321438333079
"mmu-miR-337-5p",49.2059362397916,0.481369661400928,0.219889808633367,2.18914038987382,0.0285866376708776,0.0854876593205291
"mmu-miR-671-3p",396.67617389454,0.326008329616132,0.14950448059951,2.18059236959886,0.0292135800116504,0.0865383407892285
"mmu-miR-139-5p",726.267902036177,-0.439865759209709,0.202151786684682,-2.17591823660612,0.0295613749129551,0.0867502030155878
"mmu-let-7i-5p",21602.8436327053,0.256074916499806,0.118303383580776,2.16456122174192,0.0304213033954561,0.0876356813410386
"mmu-miR-32-5p",112.574465056253,-0.409700949423247,0.189103385065187,-2.16654476746684,0.0302695827974491,0.0876356813410386
"mmu-miR-132-3p",1709.86973502428,0.473462522692454,0.220662123893866,2.14564472750285,0.0319013340804489,0.0902434135248734
"mmu-miR-423-5p",2058.33708808891,-0.453067535892687,0.211080780320654,-2.14641776103173,0.0318396635550128,0.0902434135248734
"mmu-miR-1947-5p",76.5527967297331,-0.375555038528543,0.178311189618419,-2.1061776287412,0.0351889256569975,0.0986546665740822
"mmu-miR-421-3p",264.046929327674,0.227608697208181,0.10846548458452,2.09844355630773,0.0358659810523725,0.0996629915968581
"mmu-miR-331-5p",40.6077877731418,-0.746577546289822,0.356569736459594,-2.09377709309444,0.0362798416521855,0.0999286866560196
"mmu-miR-126a-3p",47439.2670131244,-0.287821401303854,0.13897670178233,-2.07100469080529,0.0383583576950449,0.103776443643338
"mmu-let-7g-3p",64.5008660708115,-0.425261440359734,0.205181017863928,-2.07261590173882,0.0382080399491662,0.103776443643338
"mmu-miR-29a-5p",194.782934162177,-0.273974294620246,0.13250199067468,-2.06769946040215,0.0386682926951292,0.103776443643338
"mmu-miR-144-3p",744.909947388562,-0.827758521794017,0.404538344900379,-2.04618062101841,0.0407386032463884,0.10840611372344
"mmu-miR-149-5p",10343.5117250057,-0.675755045906784,0.334574114443862,-2.01974694614388,0.0434096428010214,0.114543091088409
"mmu-miR-23a-3p",15824.8216567315,0.283642047091501,0.141030839033641,2.01120584004923,0.0443037191804416,0.114969982005443
"mmu-miR-101a-5p",120.89108757663,-0.415185838961511,0.206165425516742,-2.01384804421435,0.0440254897821717,0.114969982005443
"mmu-miR-26a-2-3p",27.953786669538,-0.510946037823348,0.256057641255964,-1.99543366609626,0.0459956021778063,0.115540952670649
"mmu-miR-486a-3p",5611.65644144878,-0.473937180400436,0.237162160613119,-1.99836761132214,0.0456768203548374,0.115540952670649
"mmu-miR-101a-3p",16701.1530126359,-0.326586018314646,0.163517549129784,-1.9972536284496,0.0457976379839469,0.115540952670649
"mmu-miR-3057-5p",159.753123692046,-0.421399477287215,0.210332732144141,-2.00348977066694,0.0451247444785318,0.115540952670649
"mmu-miR-338-5p",24.7881208749313,-0.731713615154681,0.372978358690777,-1.96181252371621,0.0497843150773159,0.124065674081565
"mmu-miR-184-3p",42.9426790233746,0.702130402103007,0.365265324831652,1.92224762212677,0.054574607180756,0.134932493344546
"mmu-miR-29b-2-5p",22.733250219512,-0.613953656679001,0.323587783855947,-1.89733261671064,0.0577840527905226,0.141751504501751
"mmu-miR-652-3p",885.843723407988,0.239391256796932,0.12981171101355,1.84414221897086,0.0651624164905382,0.158612393628132
"mmu-miR-153-3p",77.4957255689947,-0.46208865980094,0.251096338749138,-1.84028433908229,0.0657265033856565,0.158754785100739
"mmu-miR-744-5p",1312.91393651989,-0.252414267813388,0.138027123186589,-1.82872946987505,0.067440145401638,0.161650424855835
"mmu-miR-490-5p",39.5282835306089,-0.53096762076653,0.296561903234151,-1.79041075396425,0.0733879027718064,0.174574253563237
"mmu-miR-503-3p",68.9156300444121,-0.293134803933996,0.164318324065701,-1.78394470367644,0.0744326508771153,0.174659016439437
"mmu-miR-144-5p",627.522193232323,-0.547047303269357,0.307143103068289,-1.78108281711189,0.0748989223674263,0.174659016439437
"mmu-miR-378a-5p",1778.58781719469,-0.377955617039045,0.212346490926464,-1.77990046075182,0.0750922522908406,0.174659016439437
"mmu-miR-20a-5p",427.137210631943,-0.263568889154562,0.149206659848633,-1.76646866448151,0.0773172541941402,0.178511895712941
"mmu-miR-15b-3p",68.4919281840204,0.377459678217261,0.214173579983086,1.76240075105001,0.0780016118447768,0.178777416928904
"mmu-miR-30b-3p",84.7484990373802,-0.387134006128542,0.220692025216257,-1.75418212664997,0.0793993048011833,0.180662186286751
"mmu-miR-409-3p",81.0602260947258,0.51051842993634,0.291673974645322,1.75030504712371,0.0800656904798005,0.180867818781708
"mmu-miR-212-5p",68.9022038687953,0.562650901448256,0.326320132033697,1.72422981671923,0.0846663634417009,0.189894558004958
"mmu-miR-423-3p",2906.91578142882,-0.328257995854717,0.192805418450758,-1.70253511800839,0.088655101074771,0.196669392832933
"mmu-miR-744-3p",68.3653827204385,-0.365644267803377,0.214956179297646,-1.70101770974016,0.088939661726995,0.196669392832933
"mmu-miR-152-3p",1359.61558236036,0.189304059221047,0.111931782265344,1.69124492963299,0.0907900331173169,0.199357135656206
"mmu-miR-150-3p",34.9183165409906,-0.449591571155681,0.267856333920365,-1.67848026804305,0.0932533793471882,0.203344174409841
"mmu-miR-374b-5p",99.4576959824051,-0.352189809833418,0.211898433675357,-1.66206896259081,0.0964989478924728,0.208970135436113
"mmu-miR-151-5p",16596.1219790827,-0.237998127893563,0.144897682435548,-1.6425254282409,0.100481160821336,0.216103318478763
"mmu-miR-190b-5p",25.3600671567034,-0.489183331788248,0.299645791957999,-1.63253863367057,0.102566066750328,0.219086700405461
"mmu-miR-30a-5p",215129.657625925,-0.297507718269401,0.183243127319674,-1.62356822119931,0.104467992372938,0.221641551385827
"mmu-miR-361-5p",705.693952264251,0.172099846572729,0.106978386606585,1.60873473635034,0.107674356867967,0.226911060782159
"mmu-miR-673-5p",90.6410546153376,0.36175098700718,0.225509725924394,1.60414804959881,0.108681422695126,0.227506444841797
"mmu-miR-128-1-5p",43.6239222153324,-0.390236607474206,0.244445637539487,-1.5964146932717,0.110396237803614,0.229565686558508
"mmu-miR-219a-1-3p",37.3592216058674,-0.478238334952003,0.300619753197983,-1.59084135311975,0.111645283784115,0.230635652027712
"mmu-miR-204-5p",2857.39693189675,0.125477590428742,0.0790382396307689,1.58755547966297,0.112386892167303,0.230650223140739
"mmu-let-7b-3p",822.415181830477,-0.227621442558523,0.143857945092148,-1.58226535498418,0.11358900621023,0.231603558116962
"mmu-miR-92a-1-5p",63.2310409372408,-0.352449843738187,0.223289340104398,-1.57844455795964,0.114463515562686,0.231880928301184
"mmu-miR-10a-5p",54817.5562288756,-0.794654826408045,0.505552192757377,-1.57185516706761,0.115984144003515,0.233455264212203
"mmu-miR-547-3p",55.2813714183189,0.273640910285902,0.176017170120195,1.55462623390118,0.120035112108074,0.234820462710906
"mmu-miR-16-1-3p",37.1866343182661,-0.409812938320781,0.262763923214678,-1.55962406599465,0.118848745933011,0.234820462710906
"mmu-miR-28a-3p",648.269236105608,0.182719419774376,0.117648938719455,1.5530902510739,0.120401574829477,0.234820462710906
"mmu-miR-1933-3p",26.4119214847994,0.551283988745177,0.353731528604109,1.55848134578404,0.119119186647463,0.234820462710906
"mmu-miR-208a-5p",365.222200699076,-0.450164699293696,0.287753774927001,-1.56440936146848,0.117721463638069,0.234820462710906
"mmu-miR-221-5p",47.4327958461017,0.340893896747821,0.220334676184424,1.54716408080263,0.121823684946603,0.236127389340947
"mmu-miR-148a-5p",197.349799644006,0.252278876770612,0.16475098713664,1.53127384032837,0.125701728012577,0.242149341079443
"mmu-miR-210-5p",122.187558970532,0.339946212806782,0.223995535895008,1.51764726671215,0.129103344409868,0.247185671614015
"mmu-miR-1934-5p",23.7103983998269,-0.903319470934421,0.604041300904023,-1.49545977995626,0.1347944890864,0.256517997412906
"mmu-miR-504-5p",126.410831453224,-0.321038354407415,0.216843920728227,-1.48050428773503,0.138738717306921,0.262433477315501
"mmu-miR-379-3p",24.7076017876134,0.428032656893833,0.296127266826226,1.44543480065621,0.14833579427295,0.278906822764709
"mmu-miR-330-3p",62.7999290163186,-0.277350682614024,0.193473417027861,-1.4335337994991,0.151705346875333,0.282725237344215
"mmu-miR-222-5p",44.2605284804731,0.405953960479171,0.28350371601008,1.43191759950242,0.152167404812651,0.282725237344215
"mmu-miR-500-3p",42.2869244445301,0.339551790056997,0.243222695697407,1.39605306603226,0.162698515745712,0.300513729083257
"mmu-miR-340-5p",1060.87546723965,0.290432240784863,0.210620619401065,1.37893546040628,0.167914653735539,0.308334510368183
"mmu-miR-362-3p",49.7376467892451,0.332191444897512,0.243059005769536,1.36671111545848,0.171715872399823,0.312788980349656
"mmu-miR-10b-5p",40236.7312486038,0.628788137858122,0.460736261951344,1.36474636312547,0.172332782167167,0.312788980349656
"mmu-miR-10a-3p",38.6861649041967,-0.736644934110611,0.547935863251008,-1.34439992618836,0.178819097686374,0.322696532606445
"mmu-miR-22-5p",467.274571025495,-0.305896354509542,0.228743733441955,-1.33728845772803,0.181128497135621,0.324996274860486
"mmu-miR-191-3p",108.164327693464,-0.1969285457531,0.147815590152996,-1.33225829257435,0.182775327266212,0.326087799781764
"mmu-miR-667-3p",23.0942394806075,1.16922723071284,0.884261717716164,1.32226376794041,0.186080333311684,0.330108613897564
"mmu-miR-340-3p",138.103391285806,-0.280600431111032,0.219287520832208,-1.27960054473751,0.200685658189655,0.354018520626695
"mmu-miR-470-5p",22.4831158383099,-0.366642549994884,0.287354789100781,-1.2759228796646,0.201982782268853,0.354316165544244
"mmu-miR-490-3p",1432.14394891156,0.164402413538813,0.130460112133212,1.26017378684255,0.207606676836435,0.362158314036892
"mmu-miR-130b-5p",31.9163393872531,-0.392313703800575,0.312890820730932,-1.25383577212047,0.209901704034642,0.362685457636157
"mmu-miR-671-5p",73.2743077175216,0.265803754841498,0.212255503885134,1.25228203733809,0.210467111836504,0.362685457636157
"mmu-miR-150-5p",6576.42307332481,-0.44093884677768,0.353427444776731,-1.24760782812504,0.212174710320339,0.362685457636157
"mmu-miR-181c-5p",9992.40615090894,0.187398784057553,0.150322941216598,1.24664128136991,0.212529057977876,0.362685457636157
"mmu-miR-193b-3p",231.468803923452,0.218499020832091,0.180534249411202,1.21029124138333,0.226167157344879,0.383872904898875
"mmu-let-7c-1-3p",81.2409868445079,-0.277048183662091,0.23226790400832,-1.19279581414816,0.232949349846313,0.392059730837618
"mmu-miR-451a",3455.04233916257,-0.380029419926056,0.318971187889427,-1.19142240539228,0.233487801486098,0.392059730837618
"mmu-miR-125a-5p",29648.7423614323,0.155126723996242,0.13677522081843,1.13417271833305,0.256722105384182,0.428780537716134
"mmu-miR-106b-3p",243.445421472143,-0.159943774619346,0.142877881662761,-1.11944391082775,0.26295080677458,0.436860070514382
"mmu-miR-1948-3p",32.0986595979155,-0.286710147665927,0.258069670778884,-1.11097963120038,0.266577116909537,0.440553761629445
"mmu-miR-146a-5p",2648.26613137903,0.21206040033867,0.192033167542235,1.10429048821491,0.269467147594388,0.441305688983166
"mmu-miR-24-2-5p",2721.42030299468,0.225371167846693,0.20424706740486,1.10342425333315,0.26984296905977,0.441305688983166
"mmu-miR-192-5p",10363.7527306112,-0.229897141085928,0.210236164479953,-1.09351852786417,0.274166198654714,0.445045412033851
"mmu-miR-322-5p",5692.18391600377,0.111385068575925,0.102028876210642,1.09170141544994,0.27496436284894,0.445045412033851
"mmu-miR-34c-3p",28.5372661503477,0.576563575526806,0.533961758107972,1.0797843979872,0.280238200440502,0.446674085981308
"mmu-miR-15a-5p",2290.48179854923,-0.121142332214312,0.111897604188533,-1.0826177476526,0.278978126423336,0.446674085981308
"mmu-miR-182-5p",129.121420904995,0.27846114118103,0.257160405708628,1.08283054078137,0.278883646880914,0.446674085981308
"mmu-miR-342-5p",21.5277447314461,-0.368287568614662,0.352507850187657,-1.04476416175868,0.296131982345783,0.469623446750383
"mmu-miR-3061-5p",20.860914130373,-0.326105463877143,0.313158333590079,-1.041343719449,0.297716052848602,0.469763018062619
"mmu-miR-27a-5p",79.4611605974131,-0.256416974427849,0.253614571989544,-1.01104984787081,0.311992572289649,0.48982833849475
"mmu-miR-486a-5p",119159.741029005,-0.222510696302648,0.221166239046852,-1.00607894433432,0.314377596358846,0.491117240082973
"mmu-miR-17-3p",55.7910338045075,-0.242913441044472,0.253423534100819,-0.95852755706514,0.33779680254042,0.525090079196495
"mmu-miR-342-3p",585.446358203214,0.166123722575173,0.174587993515335,0.951518596612898,0.341341182800316,0.527985868962065
"mmu-miR-186-5p",10538.9612129,-0.0703121467242902,0.0742032813286315,-0.947561151816073,0.343352911014044,0.528494186560832
"mmu-miR-93-5p",2596.59762480778,0.088737207271985,0.0941559751699851,0.942449027921836,0.345962796052206,0.529913746148257
"mmu-miR-185-3p",68.7331175713393,-0.222429412976577,0.239322052621187,-0.929414613239388,0.352674257480144,0.537571441013424
"mmu-miR-676-5p",184.67273752232,0.18717780108693,0.202374425292824,0.924908376224392,0.355013569202655,0.538522998693882
"mmu-miR-3058-3p",23.3139059970688,-0.876867407993106,0.956603986211553,-0.91664619908785,0.359328067017327,0.542447178093465
"mmu-miR-106b-5p",297.370592499061,-0.148461668114738,0.16287936823209,-0.911482342583699,0.36204128507039,0.543928055081829
"mmu-miR-98-5p",2176.35404763411,0.173338230123147,0.192081798059638,0.9024188229919,0.366834425797582,0.547736046479193
"mmu-miR-26b-5p",22401.4801351747,-0.156321985555091,0.173670939612128,-0.900104449853359,0.368064668175509,0.547736046479193
"mmu-miR-15b-5p",387.62538907408,0.145756352577464,0.16289614137587,0.89478087907032,0.370904233618931,0.549358157341247
"mmu-miR-674-3p",503.919886369033,0.151699683554641,0.170854069257002,0.887890374600626,0.374599722819607,0.552226821433599
"mmu-miR-376b-5p",26.4735734521793,0.272535274904562,0.310242552733575,0.87845871723021,0.379694831661388,0.557122323091944
"mmu-miR-17-5p",311.009717962751,-0.104805147673915,0.121006895822198,-0.86610888546311,0.386430452951502,0.564368196403589
"mmu-miR-326-3p",134.721704105045,0.187084675251323,0.217103305458692,0.861731123144595,0.388835494707463,0.5652515987877
