"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"mmu-miR-1247-5p",510.995579617047,-0.465379370090112,0.336065174979746,-1.38478903718054,0.166116984067319,0.993748756891911
"mmu-miR-25-5p",26.9856231655339,0.358012224532776,0.405666692415322,0.882528024179621,0.37749133187882,0.993748756891911
"mmu-let-7e-5p",2623.90425948522,0.375410516708488,0.278241118851558,1.3492273113981,0.17726396490429,0.993748756891911
"mmu-miR-144-5p",454.641820451302,-0.361806957687869,0.601165766204516,-0.601842250552874,0.547279148082301,0.993748756891911
"mmu-miR-339-5p",288.919546455223,0.161416846914295,0.118617589518922,1.36081712306711,0.173571489295086,0.993748756891911
"mmu-miR-369-5p",19.7278052124771,-0.0721658705589821,0.444505371848261,-0.162350952608098,0.871029492479455,0.993748756891911
"mmu-miR-486a-5p",116896.316157662,0.178286421221728,0.457501435217748,0.389695873056381,0.696761448563121,0.993748756891911
"mmu-miR-98-5p",2065.76167859435,-0.337002607850532,0.455930850431355,-0.739152894636751,0.459814160784775,0.993748756891911
"mmu-miR-143-5p",232.539856763769,0.19722844802937,0.178478301735639,1.10505560682387,0.269135494923929,0.993748756891911
"mmu-miR-130b-5p",28.5096589685676,0.08504122819265,0.26269305228415,0.323728501584666,0.746143590727911,0.993748756891911
"mmu-miR-23b-5p",15.0084025732223,0.824819886405632,0.547426459727405,1.50672272366293,0.131881744430412,0.993748756891911
"mmu-miR-24-1-5p",68.332297028602,-0.319919742651682,0.515172247540329,-0.620995684800817,0.534602462408219,0.993748756891911
"mmu-miR-708-5p",13.5912592873765,-0.0457093761068897,0.412435692994809,-0.110827886342672,0.91175283146437,0.993748756891911
"mmu-miR-33-5p",31.8734955180315,-0.638990060688664,0.369090286304666,-1.73125678024809,0.0834059762599621,0.993748756891911
"mmu-miR-3086-5p",15.501114504524,0.316976259426291,0.407000049871323,0.778811352791003,0.436090849149662,0.993748756891911
"mmu-miR-27b-5p",466.724245799478,-0.231441747404988,0.158283970917774,-1.46219320922406,0.143688271996472,0.993748756891911
"mmu-miR-23a-5p",11.2810649929461,0.589548813428605,0.917043849709251,0.642879632871996,0.520302206073826,0.993748756891911
"mmu-miR-351-5p",3842.52225422439,-0.0839296060911724,0.301568087801642,-0.278310635263163,0.780773912748045,0.993748756891911
"mmu-miR-15a-5p",2046.58197072917,-0.210499495098884,0.453310781896547,-0.464360221519998,0.642389684569462,0.993748756891911
"mmu-miR-204-5p",2788.99345298808,-0.198413179293038,0.145210526918879,-1.3663828890579,0.171818816581154,0.993748756891911
"mmu-miR-490-5p",34.1724270635893,0.0472200853375249,0.311455813086561,0.151610865340957,0.879493863177327,0.993748756891911
"mmu-miR-155-5p",516.803301947431,0.202379030269188,0.137939799852831,1.46715473333372,0.142333967718217,0.993748756891911
"mmu-miR-29a-5p",148.620681655201,-0.528651943048668,0.629603851506004,-0.839658051303435,0.401100140456661,0.993748756891911
